Kegg_ID	ModelSeed_ID
	rxn23747
	rxn23748
	rxn23749
	rxn23750
	rxn23751
	rxn23752
	rxn23753
	rxn23754
R10535	rxn23755
	rxn23756
R10136	rxn23757
	rxn23758
	rxn23759
	rxn23760
R05506	rxn23761
	rxn23762
	rxn23763
	rxn23764
	rxn23765
	rxn23766
	rxn23767
	rxn23768
	rxn23769
	rxn23770
	rxn23771
	rxn23772
	rxn23773
	rxn23774
	rxn23775
	rxn23776
R10534	rxn23777
	rxn23778
R08619	rxn23779
	rxn23780
R08665	rxn23781
	rxn23782
	rxn23783
	rxn23784
	rxn23785
	rxn23786
	rxn23787
	rxn23788
	rxn23789
	rxn23790
R04277	rxn23791
	rxn23792
	rxn23793
	rxn23794
	rxn23795
R07500	rxn23796
R07501	rxn23797
R07502	rxn23798
R07503	rxn23799
R07504	rxn23800
	rxn23801
	rxn23802
	rxn23803
R08782	rxn23804
R10709	rxn23805
R10709	rxn23806
	rxn23807
	rxn23808
	rxn23809
	rxn23810
	rxn23811
	rxn23812
	rxn23813
	rxn23815
R00908	rxn23816
R00705	rxn23817
	rxn23818
	rxn23819
	rxn23820
	rxn23821
	rxn23822
	rxn23823
	rxn23824
	rxn23825
	rxn23826
	rxn23827
	rxn23828
	rxn23829
R07224	rxn23830
R07225	rxn23831
R08005	rxn23832
	rxn23833
	rxn23834
	rxn23835
	rxn23836
	rxn23837
	rxn23838
	rxn23839
	rxn23840
	rxn23841
	rxn23842
	rxn23843
	rxn23844
	rxn23845
	rxn23846
	rxn23847
R07777	rxn23848
	rxn23849
	rxn23850
R07173	rxn23851
	rxn23852
	rxn23853
	rxn23854
	rxn23855
R09540	rxn23856
R09540	rxn23857
R09540	rxn23858
	rxn23859
	rxn23860
	rxn23861
	rxn23862
	rxn23863
	rxn23864
	rxn23865
	rxn23866
	rxn23867
	rxn23868
R07737	rxn23869
R07738	rxn23870
R05050	rxn23871
	rxn23872
R07776	rxn23873
R07776	rxn23874
R03006	rxn23875
R03006	rxn23876
R07746	rxn23877
R07746	rxn23878
	rxn23879
	rxn23880
	rxn23881
	rxn23882
	rxn23883
	rxn23884
R07750	rxn23885
R07481	rxn23886
	rxn23887
	rxn23889
	rxn23890
	rxn23891
	rxn23892
	rxn23893
	rxn23895
	rxn23896
	rxn23897
	rxn23898
	rxn23899
	rxn23901
	rxn23902
	rxn23903
	rxn23904
	rxn23905
	rxn23906
	rxn23907
	rxn23908
	rxn23909
	rxn23910
	rxn23911
	rxn23912
	rxn23913
	rxn23914
	rxn23917
	rxn23918
	rxn23919
	rxn23920
R08052	rxn23921
R04038	rxn23922
R04038	rxn23923
	rxn23924
	rxn23925
	rxn23926
	rxn23927
	rxn23928
	rxn23929
	rxn23930
	rxn23931
	rxn23932
	rxn23933
	rxn23934
	rxn23935
	rxn23936
	rxn23937
	rxn23938
	rxn23942
	rxn23946
	rxn23950
R07728	rxn23951
R03452	rxn23952
R07272	rxn23953
R07271	rxn23954
R07195	rxn23955
R07196	rxn23956
	rxn23957
	rxn23958
	rxn23959
	rxn23960
	rxn23961
	rxn23962
	rxn23963
	rxn23964
	rxn23965
	rxn23966
	rxn23967
	rxn23968
	rxn23969
	rxn23970
	rxn23971
	rxn23972
	rxn23973
	rxn23974
	rxn23975
	rxn23976
	rxn23977
	rxn23978
	rxn23979
	rxn23980
	rxn23981
	rxn23982
	rxn23983
	rxn23984
	rxn23985
	rxn23986
	rxn23987
	rxn23988
	rxn23989
	rxn23990
	rxn23991
	rxn23992
	rxn23993
	rxn23994
	rxn23995
	rxn23996
	rxn23997
	rxn23998
	rxn23999
	rxn24000
	rxn24001
	rxn24002
	rxn24003
	rxn24004
	rxn24005
	rxn24006
	rxn24007
	rxn24008
	rxn24009
	rxn24010
	rxn24011
	rxn24012
	rxn24013
	rxn24014
	rxn24015
	rxn24016
	rxn24017
	rxn24018
	rxn24019
	rxn24020
R06298	rxn24021
R09119	rxn24022
R09115	rxn24023
R09117	rxn24024
	rxn24025
	rxn24027
	rxn24029
	rxn24030
	rxn24033
	rxn24034
R10031	rxn24036
R10031	rxn24037
R10032	rxn24038
R10032	rxn24039
R10033	rxn24040
R10033	rxn24041
R10034	rxn24042
R10034	rxn24043
	rxn24044
	rxn24045
	rxn24046
	rxn24047
	rxn24048
	rxn24049
	rxn24050
	rxn24051
	rxn24052
	rxn24053
	rxn24054
	rxn24055
	rxn24056
	rxn24057
	rxn24058
	rxn24059
R06292	rxn24060
R06265	rxn24062
R06266	rxn24063
R06267	rxn24064
	rxn24065
	rxn24066
R10040	rxn24067
R10040	rxn24068
	rxn24069
	rxn24070
	rxn24071
	rxn24072
	rxn24073
	rxn24074
	rxn24075
	rxn24076
	rxn24077
	rxn24078
	rxn24079
	rxn24080
	rxn24081
	rxn24082
	rxn24083
	rxn24084
	rxn24085
	rxn24086
	rxn24087
	rxn24088
	rxn24089
	rxn24090
	rxn24091
	rxn24092
	rxn24093
	rxn24094
	rxn24095
	rxn24096
	rxn24097
	rxn24098
	rxn24099
	rxn24100
	rxn24102
	rxn24104
	rxn24105
	rxn24106
	rxn24107
	rxn24108
R00733	rxn24109
	rxn24110
	rxn24111
	rxn24112
	rxn24113
	rxn24114
	rxn24115
	rxn24116
	rxn24117
R02323	rxn24118
	rxn24119
	rxn24120
	rxn24121
	rxn24122
	rxn24123
	rxn24124
	rxn24125
	rxn24126
	rxn24129
	rxn24130
	rxn24131
R00224	rxn24132
R02740	rxn24133
R06604	rxn24134
	rxn24135
	rxn24136
	rxn24137
	rxn24138
	rxn24139
	rxn24140
	rxn24141
R06529	rxn24142
	rxn24143
	rxn24144
	rxn24145
	rxn24146
	rxn24147
	rxn24148
R02300	rxn24149
	rxn24150
	rxn24151
	rxn24152
	rxn24153
	rxn24154
	rxn24155
	rxn24156
	rxn24157
	rxn24158
	rxn24159
	rxn24160
	rxn24161
	rxn24162
	rxn24163
	rxn24164
	rxn24165
	rxn24166
	rxn24167
	rxn24168
	rxn24169
	rxn24170
	rxn24171
	rxn24172
	rxn24173
	rxn24174
	rxn24175
	rxn24176
R00348	rxn24177
R10302	rxn24178
	rxn24179
	rxn24180
	rxn24181
	rxn24182
	rxn24183
	rxn24184
	rxn24185
	rxn24186
	rxn24188
	rxn24190
	rxn24192
	rxn24194
	rxn24195
	rxn24196
	rxn24197
R10447	rxn24198
R10448	rxn24199
R10250	rxn24200
R10251	rxn24201
R10473	rxn24202
	rxn24203
	rxn24204
	rxn24205
	rxn24206
	rxn24207
	rxn24208
	rxn24209
	rxn24210
	rxn24211
R10178	rxn24212
R10178	rxn24213
	rxn24214
R06952	rxn24215
	rxn24216
	rxn24217
	rxn24218
	rxn24223
	rxn24224
	rxn24225
	rxn24227
	rxn24228
	rxn24229
	rxn24230
	rxn24231
	rxn24232
	rxn24234
	rxn24236
	rxn24238
	rxn24240
	rxn24241
	rxn24242
	rxn24243
	rxn24244
	rxn24245
	rxn24246
	rxn24247
	rxn24248
	rxn24249
	rxn24250
R05801	rxn24251
	rxn24252
	rxn24253
	rxn24254
	rxn24255
	rxn24256
	rxn24257
	rxn24258
	rxn24259
	rxn24260
	rxn24261
	rxn24262
	rxn24263
	rxn24264
	rxn24265
	rxn24266
	rxn24267
	rxn24268
	rxn24269
	rxn24270
	rxn24271
	rxn24272
	rxn24273
	rxn24274
	rxn24275
	rxn24276
	rxn24277
	rxn24278
	rxn24279
	rxn24280
	rxn24281
	rxn24282
	rxn24283
	rxn24284
	rxn24285
	rxn24286
	rxn24287
	rxn24288
	rxn24289
	rxn24290
	rxn24291
	rxn24292
	rxn24293
	rxn24294
	rxn24295
	rxn24296
	rxn24297
	rxn24298
	rxn24299
	rxn24300
	rxn24301
	rxn24302
	rxn24303
	rxn24304
	rxn24305
	rxn24306
	rxn24307
	rxn24308
	rxn24309
	rxn24310
	rxn24311
	rxn24312
	rxn24313
R08764	rxn24314
	rxn24315
	rxn24316
	rxn24317
R06293	rxn24318
	rxn24319
	rxn24320
	rxn24321
	rxn24322
	rxn24323
	rxn24324
	rxn24325
	rxn24326
	rxn24327
	rxn24328
	rxn24329
	rxn24330
	rxn24331
	rxn24332
	rxn24333
	rxn24334
	rxn24335
	rxn24336
	rxn24337
	rxn24338
	rxn24339
	rxn24340
	rxn24341
	rxn24342
	rxn24343
	rxn24344
	rxn24345
R01206	rxn24346
	rxn24347
	rxn24348
	rxn24349
R07715	rxn24350
R07716	rxn24351
	rxn24352
	rxn24353
R08754	rxn24354
R08755	rxn24355
R08756	rxn24356
	rxn24357
	rxn24358
	rxn24359
	rxn24360
	rxn24361
	rxn24362
	rxn24363
	rxn24364
	rxn24365
	rxn24366
R08203	rxn24367
R08204	rxn24368
	rxn24369
	rxn24370
	rxn24373
	rxn24374
	rxn24375
R10659	rxn24376
R10659	rxn24377
	rxn24378
	rxn24379
	rxn24380
	rxn24381
R05685	rxn24382
	rxn24383
	rxn24384
	rxn24385
	rxn24386
	rxn24388
	rxn24389
	rxn24390
	rxn24391
	rxn24394
R02611	rxn24403
	rxn24404
	rxn24405
	rxn24406
	rxn24407
	rxn24408
	rxn24409
	rxn24410
	rxn24411
	rxn24412
	rxn24413
R07613	rxn24414
R05618	rxn24415
R08921	rxn24416
R09032	rxn24417
	rxn24418
	rxn24419
R04460	rxn24420
R07190	rxn24421
	rxn24422
	rxn24423
	rxn24424
	rxn24425
	rxn24427
	rxn24428
	rxn24429
	rxn24430
	rxn24431
	rxn24432
R07474	rxn24433
R00272	rxn24434
	rxn24435
	rxn24436
	rxn24437
	rxn24438
	rxn24439
	rxn24440
	rxn24441
	rxn24442
	rxn24443
	rxn24444
	rxn24445
	rxn24446
	rxn24447
	rxn24448
	rxn24449
	rxn24450
	rxn24451
	rxn24452
	rxn24453
	rxn24454
	rxn24455
	rxn24456
	rxn24457
	rxn24458
	rxn24459
	rxn24460
	rxn24461
	rxn24462
	rxn24463
	rxn24464
	rxn24465
	rxn24466
	rxn24467
	rxn24469
	rxn24470
	rxn24471
	rxn24472
	rxn24473
	rxn24474
	rxn24475
	rxn24476
	rxn24477
R10176	rxn24478
	rxn24479
	rxn24480
	rxn24481
	rxn24482
	rxn24483
	rxn24484
	rxn24485
	rxn24486
R01808	rxn24487
	rxn24488
	rxn24489
	rxn24490
	rxn24491
	rxn24492
	rxn24493
	rxn24494
	rxn24495
	rxn24496
	rxn24497
	rxn24498
	rxn24499
	rxn24500
	rxn24501
	rxn24502
	rxn24503
	rxn24504
	rxn24505
	rxn24506
	rxn24507
	rxn24508
	rxn24509
	rxn24510
	rxn24511
	rxn24512
	rxn24513
	rxn24514
	rxn24515
	rxn24516
	rxn24517
	rxn24518
	rxn24519
	rxn24520
	rxn24521
	rxn24522
	rxn24523
	rxn24524
	rxn24525
	rxn24526
	rxn24527
	rxn24528
	rxn24529
	rxn24530
	rxn24531
	rxn24532
	rxn24533
	rxn24534
	rxn24535
	rxn24536
	rxn24537
	rxn24538
	rxn24539
	rxn24540
	rxn24541
R07199	rxn24542
R06946	rxn24543
	rxn24544
	rxn24545
R07200	rxn24546
R06947	rxn24547
R07178	rxn24548
R07179	rxn24549
	rxn24550
	rxn24551
	rxn24552
	rxn24553
	rxn24554
	rxn24555
	rxn24556
	rxn24558
	rxn24559
	rxn24560
	rxn24561
	rxn24562
	rxn24563
	rxn24564
	rxn24566
	rxn24568
	rxn24570
	rxn24571
	rxn24572
	rxn24573
	rxn24574
	rxn24575
R04801	rxn24576
	rxn24577
R06960	rxn24578
	rxn24579
R10023	rxn24580
R10024	rxn24581
	rxn24582
R10075	rxn24583
	rxn24584
	rxn24585
	rxn24586
	rxn24587
	rxn24588
	rxn24589
	rxn24590
	rxn24591
	rxn24592
	rxn24593
	rxn24594
	rxn24595
	rxn24596
	rxn24597
	rxn24598
	rxn24599
	rxn24600
	rxn24601
	rxn24602
	rxn24603
	rxn24604
	rxn24605
	rxn24606
	rxn24607
	rxn24608
	rxn24609
	rxn24610
	rxn24611
	rxn24612
	rxn24613
	rxn24614
	rxn24616
	rxn24618
	rxn24619
	rxn24620
	rxn24621
	rxn24622
	rxn24623
	rxn24624
	rxn24625
	rxn24626
	rxn24627
	rxn24630
	rxn24631
	rxn24632
	rxn24633
	rxn24634
R10337	rxn24636
	rxn24637
	rxn24638
	rxn24639
	rxn24640
	rxn24641
	rxn24642
	rxn24643
	rxn24644
	rxn24645
	rxn24646
	rxn24647
	rxn24648
	rxn24649
	rxn24650
	rxn24651
	rxn24652
	rxn24653
	rxn24654
	rxn24655
	rxn24656
	rxn24657
	rxn24658
	rxn24659
	rxn24660
	rxn24661
	rxn24662
	rxn24663
	rxn24664
	rxn24665
	rxn24666
R04700	rxn24667
	rxn24668
	rxn24669
	rxn24670
	rxn24671
	rxn24672
	rxn24673
	rxn24674
	rxn24675
	rxn24676
	rxn24677
	rxn24678
	rxn24679
	rxn24680
R05856	rxn24681
	rxn24682
	rxn24683
	rxn24684
	rxn24685
	rxn24686
	rxn24687
	rxn24688
	rxn24689
	rxn24690
	rxn24692
	rxn24693
	rxn24694
	rxn24695
	rxn24696
	rxn24697
	rxn24698
	rxn24699
	rxn24700
	rxn24701
	rxn24702
	rxn24703
	rxn24704
	rxn24705
	rxn24706
	rxn24707
	rxn24708
	rxn24709
	rxn24710
	rxn24711
	rxn24713
	rxn24714
	rxn24715
	rxn24716
	rxn24717
	rxn24718
R06738	rxn24719
	rxn24720
	rxn24721
	rxn24722
	rxn24723
	rxn24724
	rxn24725
	rxn24726
	rxn24727
	rxn24728
	rxn24729
	rxn24730
	rxn24731
	rxn24732
	rxn24733
	rxn24734
	rxn24735
	rxn24736
	rxn24737
	rxn24738
	rxn24739
	rxn24740
	rxn24741
	rxn24742
	rxn24743
	rxn24744
	rxn24745
	rxn24746
	rxn24747
	rxn24748
	rxn24749
	rxn24750
	rxn24751
	rxn24752
	rxn24753
	rxn24754
	rxn24755
	rxn24757
	rxn24759
	rxn24760
	rxn24761
	rxn24762
	rxn24763
	rxn24764
	rxn24765
	rxn24766
	rxn24767
	rxn24768
	rxn24769
	rxn24770
	rxn24771
	rxn24772
	rxn24773
	rxn24774
	rxn24775
	rxn24776
	rxn24777
	rxn24778
	rxn24779
	rxn24780
	rxn24781
	rxn24782
	rxn24783
	rxn24784
	rxn24785
	rxn24786
	rxn24787
	rxn24788
	rxn24789
	rxn24790
	rxn24791
	rxn24792
	rxn24793
	rxn24794
	rxn24795
	rxn24796
	rxn24797
	rxn24798
	rxn24799
	rxn24800
	rxn24801
	rxn24802
	rxn24803
	rxn24804
	rxn24805
	rxn24806
	rxn24807
	rxn24808
	rxn24809
	rxn24810
	rxn24811
	rxn24812
	rxn24813
	rxn24814
	rxn24815
	rxn24816
	rxn24817
	rxn24818
	rxn24819
	rxn24820
	rxn24821
	rxn24822
	rxn24823
	rxn24824
	rxn24825
	rxn24826
	rxn24827
	rxn24828
R09394	rxn24829
	rxn24830
	rxn24831
	rxn24832
	rxn24833
	rxn24834
	rxn24835
	rxn24836
	rxn24837
	rxn24838
	rxn24839
	rxn24840
	rxn24841
	rxn24842
	rxn24843
	rxn24844
	rxn24845
	rxn24846
	rxn24847
	rxn24849
	rxn24851
	rxn24852
	rxn24853
	rxn24854
	rxn24855
	rxn24856
	rxn24857
	rxn24858
	rxn24859
	rxn24860
	rxn24861
	rxn24862
	rxn24863
	rxn24864
	rxn24865
	rxn24866
	rxn24867
	rxn24868
	rxn24869
	rxn24870
	rxn24871
	rxn24872
	rxn24873
	rxn24874
	rxn24875
	rxn24876
	rxn24877
	rxn24878
R08207	rxn24879
	rxn24880
	rxn24881
	rxn24882
	rxn24883
	rxn24884
	rxn24885
	rxn24886
	rxn24887
	rxn24888
	rxn24889
	rxn24890
	rxn24891
	rxn24892
	rxn24893
	rxn24894
	rxn24895
	rxn24896
	rxn24897
	rxn24898
	rxn24899
	rxn24900
	rxn24901
	rxn24902
	rxn24903
	rxn24904
	rxn24905
	rxn24906
	rxn24907
	rxn24908
	rxn24909
R10584	rxn24910
R10599	rxn24911
	rxn24912
	rxn24913
	rxn24914
R10598	rxn24915
	rxn24916
	rxn24917
	rxn24918
	rxn24919
	rxn24920
	rxn24921
	rxn24922
	rxn24923
	rxn24924
	rxn24925
	rxn24926
	rxn24927
	rxn24928
	rxn24929
	rxn24930
	rxn24931
	rxn24932
	rxn24934
	rxn24935
	rxn24936
	rxn24938
	rxn24939
	rxn24940
R10234	rxn24941
	rxn24942
R09603	rxn24943
	rxn24944
	rxn24945
	rxn24946
	rxn24948
	rxn24949
	rxn24951
	rxn24952
	rxn24954
	rxn24956
	rxn24957
	rxn24958
	rxn24959
	rxn24960
	rxn24961
	rxn24962
	rxn24963
	rxn24964
	rxn24965
	rxn24966
	rxn24967
	rxn24968
	rxn24969
R09111	rxn24971
	rxn24972
	rxn24973
	rxn24974
	rxn24975
	rxn24976
	rxn24977
	rxn24978
	rxn24979
	rxn24980
	rxn24981
	rxn24982
	rxn24983
	rxn24985
	rxn24986
	rxn24987
	rxn24988
	rxn24989
	rxn24990
	rxn24991
	rxn24992
	rxn24993
	rxn24994
	rxn24995
	rxn24996
	rxn24997
	rxn24998
	rxn24999
R10006	rxn25000
	rxn25001
	rxn25002
	rxn25003
	rxn25004
	rxn25005
	rxn25006
	rxn25007
	rxn25008
	rxn25009
	rxn25010
	rxn25011
	rxn25012
	rxn25013
	rxn25014
	rxn25015
	rxn25016
	rxn25017
	rxn25018
R10005	rxn25019
	rxn25020
	rxn25021
	rxn25022
	rxn25023
	rxn25024
	rxn25025
R10004	rxn25026
	rxn25027
	rxn25028
	rxn25029
	rxn25030
R10007	rxn25031
	rxn25032
	rxn25033
	rxn25034
	rxn25035
	rxn25036
	rxn25037
R10562	rxn25038
R10732	rxn25039
	rxn25040
	rxn25041
	rxn25042
	rxn25043
	rxn25044
	rxn25045
R02568	rxn25046
	rxn25047
	rxn25048
	rxn25049
R00268	rxn25050
R00268	rxn25051
	rxn25052
	rxn25053
	rxn25054
	rxn25055
	rxn25056
	rxn25057
	rxn25058
	rxn25059
	rxn25060
	rxn25061
	rxn25062
	rxn25063
	rxn25064
	rxn25065
	rxn25066
	rxn25067
R10227	rxn25068
R10228	rxn25069
	rxn25070
	rxn25071
	rxn25072
	rxn25073
	rxn25074
	rxn25075
	rxn25076
	rxn25077
	rxn25078
	rxn25079
R03722	rxn25080
R08795	rxn25081
R05215	rxn25082
	rxn25083
	rxn25084
	rxn25085
	rxn25086
	rxn25087
	rxn25090
	rxn25093
	rxn25094
	rxn25095
	rxn25096
	rxn25097
	rxn25098
	rxn25099
	rxn25100
	rxn25101
	rxn25102
	rxn25103
	rxn25104
	rxn25105
	rxn25106
	rxn25107
	rxn25108
	rxn25109
	rxn25110
	rxn25111
	rxn25112
	rxn25113
	rxn25114
	rxn25115
	rxn25116
	rxn25117
	rxn25119
	rxn25120
R05548	rxn25121
	rxn25122
	rxn25123
	rxn25124
	rxn25125
	rxn25126
	rxn25127
	rxn25128
	rxn25129
	rxn25130
	rxn25131
	rxn25132
	rxn25133
	rxn25134
	rxn25135
	rxn25136
	rxn25137
	rxn25138
	rxn25140
	rxn25141
	rxn25142
	rxn25143
	rxn25144
	rxn25145
	rxn25146
	rxn25147
	rxn25148
	rxn25149
	rxn25150
	rxn25151
	rxn25152
	rxn25153
	rxn25154
	rxn25155
	rxn25156
	rxn25157
	rxn25158
	rxn25159
	rxn25160
	rxn25161
	rxn25162
	rxn25163
R10343	rxn25164
R10343	rxn25165
	rxn25166
	rxn25167
	rxn25168
	rxn25169
	rxn25170
	rxn25171
	rxn25172
	rxn25173
	rxn25174
	rxn25175
	rxn25176
	rxn25177
	rxn25178
	rxn25179
	rxn25180
	rxn25181
	rxn25182
R10521	rxn25183
	rxn25184
	rxn25185
	rxn25186
	rxn25187
	rxn25188
	rxn25189
	rxn25190
	rxn25191
	rxn25192
	rxn25193
	rxn25196
	rxn25197
	rxn25198
	rxn25199
R06319	rxn25200
	rxn25201
	rxn25202
	rxn25203
	rxn25204
	rxn25205
	rxn25207
	rxn25208
	rxn25210
	rxn25211
	rxn25212
	rxn25213
	rxn25215
R05336	rxn25216
	rxn25217
	rxn25218
	rxn25219
	rxn25220
	rxn25221
	rxn25222
	rxn25223
	rxn25224
	rxn25225
	rxn25226
	rxn25227
	rxn25228
	rxn25229
	rxn25230
	rxn25231
	rxn25232
R09040	rxn25233
	rxn25234
R09042	rxn25235
	rxn25236
	rxn25237
	rxn25238
R09091	rxn25239
	rxn25240
	rxn25241
	rxn25242
	rxn25243
	rxn25244
	rxn25245
	rxn25246
	rxn25249
	rxn25250
	rxn25253
	rxn25254
	rxn25257
R10485	rxn25258
R10556	rxn25259
R10415	rxn25260
	rxn25261
	rxn25262
	rxn25263
	rxn25264
	rxn25265
	rxn25268
	rxn25269
	rxn25270
	rxn25271
	rxn25272
	rxn25273
	rxn25274
	rxn25275
	rxn25276
	rxn25277
	rxn25278
	rxn25279
	rxn25280
	rxn25281
	rxn25282
	rxn25283
	rxn25284
	rxn25285
	rxn25286
	rxn25287
	rxn25288
	rxn25289
	rxn25292
	rxn25293
	rxn25295
	rxn25297
	rxn25299
	rxn25301
	rxn25302
	rxn25304
	rxn25306
	rxn25308
	rxn25309
	rxn25310
	rxn25311
	rxn25312
	rxn25313
	rxn25314
	rxn25315
	rxn25316
	rxn25317
	rxn25318
	rxn25319
	rxn25320
	rxn25321
	rxn25322
	rxn25323
	rxn25324
	rxn25325
	rxn25326
	rxn25327
	rxn25328
	rxn25329
	rxn25330
	rxn25331
	rxn25332
	rxn25333
	rxn25334
	rxn25335
	rxn25336
	rxn25337
	rxn25338
	rxn25339
	rxn25340
	rxn25341
	rxn25342
	rxn25345
	rxn25346
	rxn25347
	rxn25348
	rxn25349
	rxn25350
	rxn25351
	rxn25352
	rxn25353
	rxn25354
	rxn25355
	rxn25356
	rxn25357
	rxn25358
	rxn25359
	rxn25360
	rxn25361
	rxn25362
	rxn25363
	rxn25364
	rxn25365
	rxn25366
	rxn25367
	rxn25368
	rxn25369
	rxn25370
	rxn25371
	rxn25372
	rxn25373
	rxn25374
R03928	rxn25375
	rxn25376
	rxn25377
	rxn25378
	rxn25379
	rxn25380
	rxn25381
	rxn25382
	rxn25383
	rxn25384
	rxn25385
	rxn25386
	rxn25387
	rxn25388
	rxn25389
	rxn25390
	rxn25391
	rxn25392
	rxn25393
	rxn25395
	rxn25396
	rxn25397
	rxn25398
	rxn25399
	rxn25401
	rxn25402
	rxn25403
	rxn25405
	rxn25406
	rxn25407
	rxn25408
	rxn25409
	rxn25410
	rxn25411
	rxn25412
	rxn25413
	rxn25414
	rxn25415
	rxn25416
	rxn25417
	rxn25418
	rxn25419
	rxn25420
	rxn25421
	rxn25422
	rxn25423
	rxn25424
	rxn25425
	rxn25426
	rxn25427
	rxn25428
	rxn25429
	rxn25430
	rxn25431
	rxn25432
	rxn25433
	rxn25434
	rxn25435
	rxn25436
	rxn25437
	rxn25438
	rxn25439
	rxn25440
	rxn25441
	rxn25442
	rxn25443
	rxn25444
	rxn25446
	rxn25447
	rxn25448
	rxn25449
	rxn25450
	rxn25451
	rxn25452
	rxn25453
	rxn25454
	rxn25455
	rxn25456
	rxn25457
	rxn25458
	rxn25459
	rxn25460
	rxn25461
	rxn25462
	rxn25463
	rxn25464
	rxn25465
	rxn25466
	rxn25467
	rxn25468
	rxn25469
R10253	rxn25470
	rxn25471
	rxn25474
	rxn25475
	rxn25476
	rxn25477
	rxn25478
	rxn25479
	rxn25480
	rxn25481
	rxn25482
	rxn25483
	rxn25484
	rxn25485
	rxn25486
	rxn25487
	rxn25488
	rxn25489
	rxn25490
	rxn25491
R08166	rxn25492
R07262	rxn25493
R07262	rxn25494
R10252	rxn25495
	rxn25496
R08790	rxn25497
	rxn25498
	rxn25499
	rxn25501
	rxn25502
	rxn25504
	rxn25505
	rxn25506
	rxn25507
	rxn25511
	rxn25512
	rxn25513
	rxn25514
	rxn25515
	rxn25516
	rxn25517
	rxn25518
	rxn25519
	rxn25520
	rxn25521
	rxn25522
	rxn25523
	rxn25524
	rxn25526
	rxn25527
	rxn25528
	rxn25529
	rxn25530
	rxn25531
	rxn25532
	rxn25533
	rxn25534
	rxn25535
	rxn25536
	rxn25537
	rxn25538
	rxn25539
	rxn25540
	rxn25541
	rxn25542
	rxn25543
	rxn25544
	rxn25545
	rxn25546
	rxn25547
R06396	rxn25548
	rxn25549
	rxn25550
	rxn25551
	rxn25552
	rxn25553
	rxn25554
	rxn25555
	rxn25556
	rxn25557
	rxn25558
	rxn25559
	rxn25560
	rxn25561
	rxn25562
	rxn25563
	rxn25564
	rxn25565
	rxn25566
	rxn25568
	rxn25569
	rxn25570
	rxn25571
	rxn25572
	rxn25573
	rxn25574
	rxn25575
	rxn25576
	rxn25577
	rxn25578
	rxn25579
	rxn25580
	rxn25581
R05677	rxn25582
	rxn25583
	rxn25584
	rxn25585
	rxn25586
	rxn25587
	rxn25588
	rxn25589
	rxn25590
	rxn25591
	rxn25592
	rxn25593
	rxn25594
	rxn25595
	rxn25596
	rxn25597
	rxn25598
	rxn25599
	rxn25600
	rxn25601
	rxn25602
R10317	rxn25605
R10317	rxn25606
	rxn25607
	rxn25608
R10310	rxn25609
	rxn25610
R10475	rxn25611
	rxn25612
	rxn25613
	rxn25614
	rxn25615
	rxn25616
	rxn25617
	rxn25618
	rxn25619
	rxn25620
	rxn25621
	rxn25622
	rxn25623
R10481	rxn25624
R10319	rxn25625
R10319	rxn25626
R10483	rxn25627
R10480	rxn25628
	rxn25629
	rxn25630
R10403	rxn25631
	rxn25632
	rxn25633
	rxn25634
	rxn25635
	rxn25636
	rxn25637
	rxn25638
R04952	rxn25639
R04957	rxn25640
	rxn25641
R04960	rxn25642
	rxn25643
R04963	rxn25644
R04726	rxn25645
	rxn25646
	rxn25647
	rxn25648
	rxn25649
	rxn25650
	rxn25651
R07761	rxn25652
	rxn25653
	rxn25654
	rxn25655
	rxn25656
	rxn25657
	rxn25658
	rxn25659
	rxn25660
	rxn25661
	rxn25662
	rxn25663
	rxn25664
	rxn25665
	rxn25666
	rxn25667
R10593	rxn25668
	rxn25669
	rxn25670
	rxn25671
	rxn25672
	rxn25673
	rxn25674
	rxn25675
	rxn25676
	rxn25677
	rxn25678
	rxn25679
R10035	rxn25680
	rxn25681
	rxn25682
	rxn25683
	rxn25684
	rxn25685
	rxn25686
	rxn25687
	rxn25688
	rxn25689
	rxn25690
	rxn25691
	rxn25692
	rxn25693
	rxn25694
	rxn25695
	rxn25696
	rxn25697
	rxn25698
	rxn25699
	rxn25700
R03140	rxn25701
	rxn25702
	rxn25703
	rxn25704
	rxn25705
	rxn25706
	rxn25707
	rxn25708
R08174	rxn25709
	rxn25710
	rxn25711
	rxn25712
R08175	rxn25713
	rxn25714
	rxn25715
	rxn25716
	rxn25717
	rxn25718
	rxn25719
R07765	rxn25720
R10027	rxn25721
R10027	rxn25722
	rxn25723
	rxn25724
R10028	rxn25725
R10028	rxn25726
	rxn25727
	rxn25728
	rxn25729
	rxn25730
	rxn25731
	rxn25732
	rxn25733
	rxn25734
	rxn25735
	rxn25736
	rxn25737
	rxn25738
	rxn25739
	rxn25740
	rxn25741
	rxn25742
	rxn25743
	rxn25744
R04955	rxn25745
R04958	rxn25746
	rxn25747
	rxn25748
R04724	rxn25749
	rxn25750
	rxn25751
	rxn25752
	rxn25753
	rxn25754
	rxn25755
	rxn25756
	rxn25757
	rxn25758
	rxn25759
	rxn25760
	rxn25761
	rxn25762
R10039	rxn25763
	rxn25764
	rxn25765
	rxn25766
	rxn25767
	rxn25768
R00475	rxn25769
	rxn25770
	rxn25771
	rxn25772
	rxn25774
	rxn25776
	rxn25779
	rxn25780
	rxn25781
	rxn25782
	rxn25784
	rxn25785
	rxn25787
